
Episode 558 | Reward: -21.18 | Steps: 6298
Episode 559 | Reward: -10.10 | Steps: 6301
Episode 560 | Reward: -15.23 | Steps: 6303
Episode 561 | Reward: -25.21 | Steps: 6318
Episode 562 | Reward: -29.20 | Steps: 6333
Episode 563 | Reward: -30.23 | Steps: 6348
Episode 564 | Reward: -14.17 | Steps: 6362
Episode 565 | Reward: -11.18 | Steps: 6368
Episode 566 | Reward: -21.18 | Steps: 6375
Episode 567 | Reward: -19.13 | Steps: 6390
Episode 568 | Reward: -25.18 | Steps: 6405
Episode 569 | Reward: -26.19 | Steps: 6420
Episode 570 | Reward: -11.15 | Steps: 6423
Episode 571 | Reward: -6.15 | Steps: 6425
Episode 572 | Reward: -11.20 | Steps: 6433
Episode 573 | Reward: -32.21 | Steps: 6448
Episode 574 | Reward: -21.18 | Steps: 6462
Episode 575 | Reward: -18.20 | Steps: 6471
Episode 576 | Reward: -16.11 | Steps: 6479
Episode 577 | Reward: -27.19 | Steps: 6494
Episode 578 | Reward: -31.18 | Steps: 6509
Episode 579 | Reward: -24.14 | Steps: 6524
Episode 580 | Reward: -24.17 | Steps: 6539
Episode 581 | Reward: -6.17 | Steps: 6542
Episode 582 | Reward: -23.21 | Steps: 6557
Episode 583 | Reward: -17.28 | Steps: 6570
Episode 584 | Reward: -11.16 | Steps: 6571
Episode 585 | Reward: -8.20 | Steps: 6580
Episode 586 | Reward: -49.17 | Steps: 6595
Episode 587 | Reward: -33.18 | Steps: 6610
Episode 588 | Reward: -12.17 | Steps: 6614
Episode 589 | Reward: -27.18 | Steps: 6629
Episode 590 | Reward: -10.13 | Steps: 6633
Episode 591 | Reward: -22.24 | Steps: 6648
Episode 592 | Reward: -24.15 | Steps: 6663
Episode 593 | Reward: -12.16 | Steps: 6667
Episode 594 | Reward: -20.25 | Steps: 6680
Episode 595 | Reward: -37.16 | Steps: 6695
Episode 596 | Reward: -24.24 | Steps: 6710
Episode 597 | Reward: -26.20 | Steps: 6725
Episode 598 | Reward: -27.30 | Steps: 6740
Episode 599 | Reward: -12.15 | Steps: 6749
Episode 600 | Reward: -14.19 | Steps: 6758
Saving models to checkpoints/sac_checkpoint_clutter_600.pth
Episode 601 | Reward: -17.18 | Steps: 6762
Episode 602 | Reward: -26.13 | Steps: 6777
Episode 603 | Reward: -13.25 | Steps: 6786
Episode 604 | Reward: -27.15 | Steps: 6801
Episode 605 | Reward: -29.16 | Steps: 6816
Episode 606 | Reward: -10.19 | Steps: 6818
Episode 607 | Reward: -27.19 | Steps: 6833
Episode 608 | Reward: -5.11 | Steps: 6839
Episode 609 | Reward: -10.16 | Steps: 6843
Episode 610 | Reward: -25.20 | Steps: 6858
Episode 611 | Reward: -30.14 | Steps: 6873
Episode 612 | Reward: -30.21 | Steps: 6888
Episode 613 | Reward: -20.22 | Steps: 6894
Episode 614 | Reward: -14.21 | Steps: 6907
Episode 615 | Reward: -31.18 | Steps: 6922
Episode 616 | Reward: -29.23 | Steps: 6937
Episode 617 | Reward: -22.21 | Steps: 6945
Episode 618 | Reward: -12.16 | Steps: 6951
Episode 619 | Reward: -11.20 | Steps: 6954
Episode 620 | Reward: -17.20 | Steps: 6956
Episode 621 | Reward: -27.21 | Steps: 6967
Episode 622 | Reward: -13.14 | Steps: 6970
Episode 623 | Reward: -30.16 | Steps: 6985
Episode 624 | Reward: -13.11 | Steps: 6987
Episode 625 | Reward: -25.14 | Steps: 7002
Episode 626 | Reward: -27.17 | Steps: 7017
Episode 627 | Reward: -28.20 | Steps: 7032
Episode 628 | Reward: -28.19 | Steps: 7047
Episode 629 | Reward: -37.17 | Steps: 7062
Episode 630 | Reward: -24.17 | Steps: 7077
Episode 631 | Reward: -32.28 | Steps: 7092
Episode 632 | Reward: -15.16 | Steps: 7102
Episode 633 | Reward: -28.14 | Steps: 7117
Episode 634 | Reward: -22.22 | Steps: 7132
Episode 635 | Reward: -7.17 | Steps: 7134
Episode 636 | Reward: -25.22 | Steps: 7149
Episode 637 | Reward: -10.34 | Steps: 7152
Episode 638 | Reward: -24.21 | Steps: 7167
Episode 639 | Reward: -18.18 | Steps: 7172
Episode 640 | Reward: -20.21 | Steps: 7187
Episode 641 | Reward: -17.17 | Steps: 7198
Episode 642 | Reward: -9.30 | Steps: 7199
Episode 643 | Reward: -19.15 | Steps: 7207
Episode 644 | Reward: -10.15 | Steps: 7213
Episode 645 | Reward: -11.15 | Steps: 7228
Episode 646 | Reward: -29.21 | Steps: 7243
Episode 647 | Reward: -30.23 | Steps: 7258
Episode 648 | Reward: -27.22 | Steps: 7273
Episode 649 | Reward: -15.31 | Steps: 7281
Episode 650 | Reward: -20.21 | Steps: 7296
Episode 651 | Reward: -14.22 | Steps: 7310
Episode 652 | Reward: -16.12 | Steps: 7318
Episode 653 | Reward: -13.17 | Steps: 7332
Episode 654 | Reward: -5.12 | Steps: 7334
Episode 655 | Reward: -14.21 | Steps: 7341
Episode 656 | Reward: -16.22 | Steps: 7346
Episode 657 | Reward: -27.14 | Steps: 7361
Episode 658 | Reward: -15.28 | Steps: 7376
Episode 659 | Reward: -14.15 | Steps: 7377
Episode 660 | Reward: -20.23 | Steps: 7385
Episode 661 | Reward: -21.16 | Steps: 7400
Episode 662 | Reward: -18.13 | Steps: 7404
Episode 663 | Reward: -24.16 | Steps: 7419
Episode 664 | Reward: -32.21 | Steps: 7434
Episode 665 | Reward: -9.20 | Steps: 7439
Episode 666 | Reward: -20.21 | Steps: 7448
Episode 667 | Reward: -31.24 | Steps: 7463
Episode 668 | Reward: -16.21 | Steps: 7478
Episode 669 | Reward: -23.21 | Steps: 7487
Episode 670 | Reward: -16.17 | Steps: 7501
Episode 671 | Reward: -16.28 | Steps: 7512
Episode 672 | Reward: -11.16 | Steps: 7519
Episode 673 | Reward: -18.18 | Steps: 7526
Episode 674 | Reward: -34.21 | Steps: 7541
Episode 675 | Reward: -31.14 | Steps: 7556
Episode 676 | Reward: -19.18 | Steps: 7571
Episode 677 | Reward: -33.18 | Steps: 7586
Episode 678 | Reward: -26.18 | Steps: 7601
Episode 679 | Reward: -28.25 | Steps: 7616
Episode 680 | Reward: -20.19 | Steps: 7621
Episode 681 | Reward: -12.20 | Steps: 7623
Episode 682 | Reward: -6.18 | Steps: 7628
Episode 683 | Reward: -31.17 | Steps: 7643
Episode 684 | Reward: -35.21 | Steps: 7658
Episode 685 | Reward: -30.16 | Steps: 7671
Episode 686 | Reward: -14.18 | Steps: 7675
Episode 687 | Reward: -20.15 | Steps: 7690
Episode 688 | Reward: -23.24 | Steps: 7700
Episode 689 | Reward: -9.17 | Steps: 7704
Episode 690 | Reward: -31.17 | Steps: 7719
Episode 691 | Reward: -34.24 | Steps: 7734
Episode 692 | Reward: -33.21 | Steps: 7749
Episode 693 | Reward: -44.22 | Steps: 7764
Episode 694 | Reward: -29.22 | Steps: 7779
Episode 695 | Reward: -38.20 | Steps: 7794
Episode 696 | Reward: -28.14 | Steps: 7809
Episode 697 | Reward: -24.20 | Steps: 7824
Episode 698 | Reward: -21.16 | Steps: 7833
Episode 699 | Reward: -16.15 | Steps: 7845
Episode 700 | Reward: -23.25 | Steps: 7860
Saving models to checkpoints/sac_checkpoint_clutter_700.pth
Episode 701 | Reward: -8.31 | Steps: 7872
Episode 702 | Reward: -29.25 | Steps: 7876
Episode 703 | Reward: -27.17 | Steps: 7891
Episode 704 | Reward: -29.14 | Steps: 7906
Episode 705 | Reward: -22.17 | Steps: 7921
Episode 706 | Reward: -34.15 | Steps: 7936
Episode 707 | Reward: -12.17 | Steps: 7950
Episode 708 | Reward: -10.18 | Steps: 7952
Episode 709 | Reward: -11.15 | Steps: 7953
Episode 710 | Reward: -28.18 | Steps: 7968
Episode 711 | Reward: -30.29 | Steps: 7983
Episode 712 | Reward: -37.20 | Steps: 7998
Episode 713 | Reward: -20.18 | Steps: 8010
Episode 714 | Reward: -12.16 | Steps: 8018
Episode 715 | Reward: -13.14 | Steps: 8030
Episode 716 | Reward: -26.25 | Steps: 8045
Episode 717 | Reward: -22.20 | Steps: 8051
Episode 718 | Reward: -12.25 | Steps: 8061
Episode 719 | Reward: -19.17 | Steps: 8076
Episode 720 | Reward: -9.15 | Steps: 8077
Episode 721 | Reward: -41.19 | Steps: 8092
Episode 722 | Reward: -17.21 | Steps: 8103
Episode 723 | Reward: -12.14 | Steps: 8115
Episode 724 | Reward: -33.21 | Steps: 8130
Episode 725 | Reward: -14.19 | Steps: 8134
Episode 726 | Reward: -16.16 | Steps: 8139
Episode 727 | Reward: -10.11 | Steps: 8141
Episode 728 | Reward: -19.33 | Steps: 8153
Episode 729 | Reward: -29.23 | Steps: 8168
Episode 730 | Reward: -14.18 | Steps: 8179
Episode 731 | Reward: -22.14 | Steps: 8194
Episode 732 | Reward: -31.20 | Steps: 8207
Episode 733 | Reward: -21.25 | Steps: 8222
Episode 734 | Reward: -19.24 | Steps: 8233
Episode 735 | Reward: -19.22 | Steps: 8242
Episode 736 | Reward: -25.26 | Steps: 8257
Episode 737 | Reward: -25.25 | Steps: 8269
Episode 738 | Reward: -9.27 | Steps: 8270
Episode 739 | Reward: -22.15 | Steps: 8285
Episode 740 | Reward: -26.17 | Steps: 8300
Episode 741 | Reward: -31.19 | Steps: 8315
Episode 742 | Reward: -8.24 | Steps: 8326
Episode 743 | Reward: -32.19 | Steps: 8341
Episode 744 | Reward: -24.21 | Steps: 8356
Episode 745 | Reward: -34.19 | Steps: 8371
Episode 746 | Reward: -17.21 | Steps: 8386
Episode 747 | Reward: -20.18 | Steps: 8400
Episode 748 | Reward: -14.27 | Steps: 8406
Episode 749 | Reward: -24.23 | Steps: 8421
Episode 750 | Reward: -26.17 | Steps: 8436
Episode 751 | Reward: -12.14 | Steps: 8448
Episode 752 | Reward: -26.15 | Steps: 8463
Episode 753 | Reward: -24.16 | Steps: 8471
Episode 754 | Reward: -23.18 | Steps: 8486
Episode 755 | Reward: -26.19 | Steps: 8501
Episode 756 | Reward: -20.23 | Steps: 8515
Episode 757 | Reward: -30.21 | Steps: 8530
Episode 758 | Reward: -13.26 | Steps: 8542
Episode 759 | Reward: -22.21 | Steps: 8554
Episode 760 | Reward: -25.19 | Steps: 8569
Episode 761 | Reward: -35.16 | Steps: 8584
Episode 762 | Reward: -13.16 | Steps: 8587
Episode 763 | Reward: -29.22 | Steps: 8602
Episode 764 | Reward: -36.22 | Steps: 8617
Episode 765 | Reward: -15.17 | Steps: 8631
Episode 766 | Reward: -16.23 | Steps: 8645
Episode 767 | Reward: -21.23 | Steps: 8650
Episode 768 | Reward: -30.22 | Steps: 8665
Episode 769 | Reward: -29.22 | Steps: 8677
Episode 770 | Reward: -16.17 | Steps: 8684
Episode 771 | Reward: -24.24 | Steps: 8699
Episode 772 | Reward: -14.20 | Steps: 8707
Episode 773 | Reward: -28.18 | Steps: 8722
Episode 774 | Reward: -11.15 | Steps: 8730
Episode 775 | Reward: -15.22 | Steps: 8732
Episode 776 | Reward: -30.20 | Steps: 8747
Episode 777 | Reward: -33.17 | Steps: 8762
Episode 778 | Reward: -25.18 | Steps: 8777
Episode 779 | Reward: -10.22 | Steps: 8783
Episode 780 | Reward: -17.15 | Steps: 8790
Episode 781 | Reward: -25.19 | Steps: 8805
Episode 782 | Reward: -11.20 | Steps: 8812
Episode 783 | Reward: -24.16 | Steps: 8827
Episode 784 | Reward: -28.20 | Steps: 8842
Episode 785 | Reward: -28.40 | Steps: 8857
Episode 786 | Reward: -30.22 | Steps: 8872
Episode 787 | Reward: -22.16 | Steps: 8887
Episode 788 | Reward: -30.18 | Steps: 8898
Episode 789 | Reward: -36.17 | Steps: 8913
Episode 790 | Reward: -12.22 | Steps: 8922
Episode 791 | Reward: -13.15 | Steps: 8936
Episode 792 | Reward: -17.14 | Steps: 8948
Episode 793 | Reward: -29.22 | Steps: 8963
Episode 794 | Reward: -13.23 | Steps: 8978
Episode 795 | Reward: -34.20 | Steps: 8993
Episode 796 | Reward: -17.17 | Steps: 9003
Episode 797 | Reward: -12.14 | Steps: 9007
Episode 798 | Reward: -17.17 | Steps: 9020
Episode 799 | Reward: -24.20 | Steps: 9035
Episode 800 | Reward: -23.18 | Steps: 9050
Saving models to checkpoints/sac_checkpoint_clutter_800.pth
Episode 801 | Reward: -26.25 | Steps: 9065
Episode 802 | Reward: -28.22 | Steps: 9078
Episode 803 | Reward: -14.16 | Steps: 9085
Episode 804 | Reward: -18.18 | Steps: 9097
Episode 805 | Reward: -27.25 | Steps: 9112
Episode 806 | Reward: -18.14 | Steps: 9125
Episode 807 | Reward: -18.17 | Steps: 9140
Episode 808 | Reward: -37.19 | Steps: 9155
Episode 809 | Reward: -32.24 | Steps: 9170
Episode 810 | Reward: -18.19 | Steps: 9177
Episode 811 | Reward: -19.20 | Steps: 9192
Episode 812 | Reward: -24.23 | Steps: 9207
Episode 813 | Reward: -22.12 | Steps: 9222
Episode 814 | Reward: -20.17 | Steps: 9237
Episode 815 | Reward: -10.15 | Steps: 9245
Episode 816 | Reward: -28.21 | Steps: 9260
Episode 817 | Reward: -28.20 | Steps: 9275
Episode 818 | Reward: -22.15 | Steps: 9280
Episode 819 | Reward: -11.16 | Steps: 9291
Episode 820 | Reward: -26.35 | Steps: 9306
Episode 821 | Reward: -18.15 | Steps: 9313
Episode 822 | Reward: -8.12 | Steps: 9315
Episode 823 | Reward: -24.19 | Steps: 9330
Episode 824 | Reward: -32.20 | Steps: 9338
Episode 825 | Reward: -24.19 | Steps: 9353
Episode 826 | Reward: -18.20 | Steps: 9362
Episode 827 | Reward: -16.16 | Steps: 9367
Episode 828 | Reward: -11.17 | Steps: 9370
Episode 829 | Reward: -26.18 | Steps: 9385
Episode 830 | Reward: -28.22 | Steps: 9400
Episode 831 | Reward: -38.20 | Steps: 9415
Episode 832 | Reward: -13.17 | Steps: 9419
Episode 833 | Reward: -15.19 | Steps: 9431
Episode 834 | Reward: -29.19 | Steps: 9446
Episode 835 | Reward: -27.20 | Steps: 9461
Episode 836 | Reward: -39.21 | Steps: 9476
Episode 837 | Reward: -21.26 | Steps: 9484
Episode 838 | Reward: -17.18 | Steps: 9491
Episode 839 | Reward: -24.14 | Steps: 9506
Episode 840 | Reward: -16.19 | Steps: 9516
Episode 841 | Reward: -30.23 | Steps: 9531
Episode 842 | Reward: -21.26 | Steps: 9546
Episode 843 | Reward: -12.15 | Steps: 9549
Episode 844 | Reward: -14.19 | Steps: 9558
Episode 845 | Reward: -5.12 | Steps: 9559
Episode 846 | Reward: -14.20 | Steps: 9571
Episode 847 | Reward: -9.15 | Steps: 9579
Episode 848 | Reward: -32.18 | Steps: 9594
Episode 849 | Reward: -22.21 | Steps: 9609
Episode 850 | Reward: -24.17 | Steps: 9618
Episode 851 | Reward: -11.17 | Steps: 9625
Episode 852 | Reward: -27.29 | Steps: 9640
Episode 853 | Reward: -30.13 | Steps: 9655
Episode 854 | Reward: -17.23 | Steps: 9658
Episode 855 | Reward: -26.19 | Steps: 9673
Episode 856 | Reward: -7.27 | Steps: 9677
Episode 857 | Reward: -11.16 | Steps: 9686
Episode 858 | Reward: -24.18 | Steps: 9701
Episode 859 | Reward: -34.23 | Steps: 9716
Episode 860 | Reward: -26.21 | Steps: 9731
Episode 861 | Reward: -30.19 | Steps: 9746
Episode 862 | Reward: -33.33 | Steps: 9761
Episode 863 | Reward: -13.20 | Steps: 9772
Episode 864 | Reward: -43.21 | Steps: 9787
Episode 865 | Reward: -17.19 | Steps: 9796
Episode 866 | Reward: -19.15 | Steps: 9811
Episode 867 | Reward: -35.13 | Steps: 9826
Episode 868 | Reward: -31.20 | Steps: 9841
Episode 869 | Reward: -12.17 | Steps: 9845
Episode 870 | Reward: -22.23 | Steps: 9860
Episode 871 | Reward: -31.19 | Steps: 9875
Episode 872 | Reward: -16.22 | Steps: 9880
Episode 873 | Reward: -30.22 | Steps: 9895
Episode 874 | Reward: -37.23 | Steps: 9910
Episode 875 | Reward: -19.16 | Steps: 9923
Episode 876 | Reward: -15.19 | Steps: 9938
Episode 877 | Reward: -18.24 | Steps: 9941
Episode 878 | Reward: -32.22 | Steps: 9956
Episode 879 | Reward: -20.19 | Steps: 9971
Episode 880 | Reward: -30.23 | Steps: 9986
Episode 881 | Reward: -22.23 | Steps: 9997
Episode 882 | Reward: -26.20 | Steps: 10012
Episode 883 | Reward: -10.17 | Steps: 10017
Episode 884 | Reward: -23.17 | Steps: 10032
Episode 885 | Reward: -31.14 | Steps: 10047
Episode 886 | Reward: -27.13 | Steps: 10062
Episode 887 | Reward: -30.19 | Steps: 10077
Episode 888 | Reward: -25.16 | Steps: 10092
Episode 889 | Reward: -26.19 | Steps: 10107
Episode 890 | Reward: -18.16 | Steps: 10118
Episode 891 | Reward: -28.19 | Steps: 10133
Episode 892 | Reward: -16.22 | Steps: 10144
Episode 893 | Reward: -11.28 | Steps: 10147
Episode 894 | Reward: -13.18 | Steps: 10155
Episode 895 | Reward: -32.24 | Steps: 10170
Episode 896 | Reward: -38.21 | Steps: 10185
Episode 897 | Reward: -12.20 | Steps: 10186
Episode 898 | Reward: -16.20 | Steps: 10193
Episode 899 | Reward: -14.20 | Steps: 10207
Episode 900 | Reward: -18.29 | Steps: 10219
Saving models to checkpoints/sac_checkpoint_clutter_900.pth
Episode 901 | Reward: -27.24 | Steps: 10228
Episode 902 | Reward: -32.19 | Steps: 10243
Episode 903 | Reward: -8.13 | Steps: 10244
Episode 904 | Reward: -20.23 | Steps: 10251
Episode 905 | Reward: -15.19 | Steps: 10253
Episode 906 | Reward: -12.12 | Steps: 10260
Episode 907 | Reward: -24.19 | Steps: 10275
Episode 908 | Reward: -13.18 | Steps: 10280
Episode 909 | Reward: -8.12 | Steps: 10288
Episode 910 | Reward: -25.20 | Steps: 10298
Episode 911 | Reward: -27.23 | Steps: 10313
Episode 912 | Reward: -26.20 | Steps: 10328
Episode 913 | Reward: -17.16 | Steps: 10333
Episode 914 | Reward: -27.22 | Steps: 10348
Episode 915 | Reward: -22.26 | Steps: 10360
Episode 916 | Reward: -28.26 | Steps: 10375
Episode 917 | Reward: -31.27 | Steps: 10390
Episode 918 | Reward: -14.20 | Steps: 10397
Episode 919 | Reward: -26.27 | Steps: 10407
Episode 920 | Reward: -22.15 | Steps: 10422
Episode 921 | Reward: -21.11 | Steps: 10437
Episode 922 | Reward: -27.21 | Steps: 10452
Episode 923 | Reward: -22.17 | Steps: 10455
Episode 924 | Reward: -12.12 | Steps: 10465
Episode 925 | Reward: -12.17 | Steps: 10469
Episode 926 | Reward: -32.28 | Steps: 10484
Episode 927 | Reward: -15.18 | Steps: 10498
Episode 928 | Reward: -28.13 | Steps: 10513
Episode 929 | Reward: -15.15 | Steps: 10521
Episode 930 | Reward: -28.26 | Steps: 10536
Episode 931 | Reward: -32.19 | Steps: 10551
Episode 932 | Reward: -29.15 | Steps: 10566
Episode 933 | Reward: -20.23 | Steps: 10573
Episode 934 | Reward: -15.21 | Steps: 10575
Episode 935 | Reward: -14.21 | Steps: 10589
Episode 936 | Reward: -24.15 | Steps: 10604
Episode 937 | Reward: -13.21 | Steps: 10613
Episode 938 | Reward: -12.17 | Steps: 10617
Episode 939 | Reward: -10.15 | Steps: 10627
Episode 940 | Reward: -10.17 | Steps: 10628
Episode 941 | Reward: -26.22 | Steps: 10643
Episode 942 | Reward: -22.20 | Steps: 10651
Episode 943 | Reward: -16.18 | Steps: 10660
Episode 944 | Reward: -18.17 | Steps: 10665
Episode 945 | Reward: -18.23 | Steps: 10673
Episode 946 | Reward: -16.20 | Steps: 10676
Episode 947 | Reward: -24.18 | Steps: 10691
Episode 948 | Reward: -24.25 | Steps: 10706
Episode 949 | Reward: -16.18 | Steps: 10715
Episode 950 | Reward: -22.22 | Steps: 10729
Episode 951 | Reward: -27.21 | Steps: 10744
Episode 952 | Reward: -29.22 | Steps: 10759
Episode 953 | Reward: -28.16 | Steps: 10774
Episode 954 | Reward: -18.22 | Steps: 10784
Episode 955 | Reward: -15.18 | Steps: 10788
Episode 956 | Reward: -16.17 | Steps: 10799
Episode 957 | Reward: -25.23 | Steps: 10814
Episode 958 | Reward: -16.15 | Steps: 10826
Episode 959 | Reward: -32.20 | Steps: 10841
Episode 960 | Reward: -28.23 | Steps: 10856
Episode 961 | Reward: -11.21 | Steps: 10857
Episode 962 | Reward: -35.21 | Steps: 10872
Episode 963 | Reward: -12.19 | Steps: 10875
Episode 964 | Reward: -31.16 | Steps: 10890
Episode 965 | Reward: -14.24 | Steps: 10905
Episode 966 | Reward: -39.20 | Steps: 10920
Episode 967 | Reward: -32.22 | Steps: 10935
Episode 968 | Reward: -20.17 | Steps: 10950
Episode 969 | Reward: -5.10 | Steps: 10956
Episode 970 | Reward: -11.14 | Steps: 10969
Episode 971 | Reward: -16.17 | Steps: 10980
Episode 972 | Reward: -21.23 | Steps: 10990
Episode 973 | Reward: -18.19 | Steps: 10997
Episode 974 | Reward: -29.26 | Steps: 11012
Episode 975 | Reward: -10.13 | Steps: 11014
Episode 976 | Reward: -21.18 | Steps: 11029
Episode 977 | Reward: -16.26 | Steps: 11034
Episode 978 | Reward: -9.22 | Steps: 11045
Episode 979 | Reward: -25.26 | Steps: 11060
Episode 980 | Reward: -24.26 | Steps: 11072
Episode 981 | Reward: -24.28 | Steps: 11082
Episode 982 | Reward: -8.15 | Steps: 11084
Episode 983 | Reward: -39.23 | Steps: 11099
Episode 984 | Reward: -28.20 | Steps: 11114
Episode 985 | Reward: -29.13 | Steps: 11129
Episode 986 | Reward: -14.20 | Steps: 11131
Episode 987 | Reward: -35.24 | Steps: 11146
Episode 988 | Reward: -7.18 | Steps: 11150
Episode 989 | Reward: -9.27 | Steps: 11165
Episode 990 | Reward: -32.12 | Steps: 11180
Episode 991 | Reward: -34.15 | Steps: 11195
Episode 992 | Reward: -29.15 | Steps: 11210
Episode 993 | Reward: -26.17 | Steps: 11225
Episode 994 | Reward: -14.19 | Steps: 11237
Episode 995 | Reward: -28.22 | Steps: 11252
Episode 996 | Reward: -17.33 | Steps: 11256
Episode 997 | Reward: -28.27 | Steps: 11271
Episode 998 | Reward: -27.21 | Steps: 11286
Episode 999 | Reward: -14.18 | Steps: 11300
Episode 1000 | Reward: -15.14 | Steps: 11302
Saving models to checkpoints/sac_checkpoint_clutter_1000.pth
Episode 1001 | Reward: -10.17 | Steps: 11316
Episode 1002 | Reward: -25.16 | Steps: 11331
Episode 1003 | Reward: -24.17 | Steps: 11346
Episode 1004 | Reward: -11.15 | Steps: 11347
Episode 1005 | Reward: -8.18 | Steps: 11352
Episode 1006 | Reward: -21.27 | Steps: 11367
Episode 1007 | Reward: -44.24 | Steps: 11382
Episode 1008 | Reward: -30.17 | Steps: 11394
Episode 1009 | Reward: -32.32 | Steps: 11409
Episode 1010 | Reward: -29.24 | Steps: 11424
Episode 1011 | Reward: -12.21 | Steps: 11432
Episode 1012 | Reward: -43.19 | Steps: 11447
Episode 1013 | Reward: -22.27 | Steps: 11462
Episode 1014 | Reward: -15.14 | Steps: 11466
Episode 1015 | Reward: -27.22 | Steps: 11481
Episode 1016 | Reward: -26.19 | Steps: 11496
Episode 1017 | Reward: -11.18 | Steps: 11501
Episode 1018 | Reward: -10.10 | Steps: 11508
Episode 1019 | Reward: -34.12 | Steps: 11523
Episode 1020 | Reward: -15.18 | Steps: 11527
Episode 1021 | Reward: -12.16 | Steps: 11532
Episode 1022 | Reward: -21.19 | Steps: 11546
Episode 1023 | Reward: -12.13 | Steps: 11558
Episode 1024 | Reward: -23.14 | Steps: 11573
Episode 1025 | Reward: -32.27 | Steps: 11588
Episode 1026 | Reward: -14.17 | Steps: 11599
Episode 1027 | Reward: -35.22 | Steps: 11614
Episode 1028 | Reward: -16.17 | Steps: 11618
Episode 1029 | Reward: -24.19 | Steps: 11633
Episode 1030 | Reward: -14.14 | Steps: 11639
Episode 1031 | Reward: -13.11 | Steps: 11640
Episode 1032 | Reward: -13.22 | Steps: 11650
Episode 1033 | Reward: -29.24 | Steps: 11665
Episode 1034 | Reward: -13.20 | Steps: 11669
Episode 1035 | Reward: -12.27 | Steps: 11675
Episode 1036 | Reward: -12.21 | Steps: 11679
Episode 1037 | Reward: -31.17 | Steps: 11694
Episode 1038 | Reward: -19.21 | Steps: 11709
Episode 1039 | Reward: -9.11 | Steps: 11716
Episode 1040 | Reward: -19.18 | Steps: 11731
Episode 1041 | Reward: -13.13 | Steps: 11738
Episode 1042 | Reward: -22.21 | Steps: 11753
Episode 1043 | Reward: -25.23 | Steps: 11765
Episode 1044 | Reward: -21.18 | Steps: 11771
Episode 1045 | Reward: -19.18 | Steps: 11782
Episode 1046 | Reward: -29.17 | Steps: 11795
Episode 1047 | Reward: -14.21 | Steps: 11798
Episode 1048 | Reward: -29.17 | Steps: 11813
Episode 1049 | Reward: -27.19 | Steps: 11828
Episode 1050 | Reward: -11.23 | Steps: 11832
Episode 1051 | Reward: -30.16 | Steps: 11847
Episode 1052 | Reward: -22.19 | Steps: 11860
Episode 1053 | Reward: -19.20 | Steps: 11875
Episode 1054 | Reward: -22.19 | Steps: 11890
Episode 1055 | Reward: -23.17 | Steps: 11899
Episode 1056 | Reward: -13.21 | Steps: 11907
Episode 1057 | Reward: -26.16 | Steps: 11922
Episode 1058 | Reward: -26.18 | Steps: 11937
Episode 1059 | Reward: -37.24 | Steps: 11952
Episode 1060 | Reward: -31.15 | Steps: 11967
Episode 1061 | Reward: -12.18 | Steps: 11968
Episode 1062 | Reward: -18.17 | Steps: 11980
Episode 1063 | Reward: -25.18 | Steps: 11995
Episode 1064 | Reward: -16.31 | Steps: 12010
Episode 1065 | Reward: -12.22 | Steps: 12021
Episode 1066 | Reward: -13.24 | Steps: 12029
Episode 1067 | Reward: -22.22 | Steps: 12041
Episode 1068 | Reward: -22.18 | Steps: 12056
Episode 1069 | Reward: -31.22 | Steps: 12071
Episode 1070 | Reward: -31.18 | Steps: 12086
Episode 1071 | Reward: -16.22 | Steps: 12094
Episode 1072 | Reward: -27.20 | Steps: 12109
Episode 1073 | Reward: -17.13 | Steps: 12116
Episode 1074 | Reward: -13.24 | Steps: 12123
Episode 1075 | Reward: -18.22 | Steps: 12136
Episode 1076 | Reward: -26.17 | Steps: 12151
Episode 1077 | Reward: -15.16 | Steps: 12161
Episode 1078 | Reward: -29.22 | Steps: 12176
Episode 1079 | Reward: -17.17 | Steps: 12179
Episode 1080 | Reward: -27.16 | Steps: 12194
Episode 1081 | Reward: -37.22 | Steps: 12209
Episode 1082 | Reward: -29.17 | Steps: 12224
Episode 1083 | Reward: -20.21 | Steps: 12237
Episode 1084 | Reward: -24.12 | Steps: 12246
Episode 1085 | Reward: -32.19 | Steps: 12261
Episode 1086 | Reward: -16.18 | Steps: 12273
Episode 1087 | Reward: -7.17 | Steps: 12274
Episode 1088 | Reward: -21.22 | Steps: 12289
Episode 1089 | Reward: -25.16 | Steps: 12304
Episode 1090 | Reward: -33.23 | Steps: 12319
Episode 1091 | Reward: -33.19 | Steps: 12334
Episode 1092 | Reward: -27.23 | Steps: 12349
Episode 1093 | Reward: -15.21 | Steps: 12360
Episode 1094 | Reward: -30.21 | Steps: 12369
Episode 1095 | Reward: -22.14 | Steps: 12380
Episode 1096 | Reward: -30.21 | Steps: 12395
Episode 1097 | Reward: -24.23 | Steps: 12407
Episode 1098 | Reward: -26.20 | Steps: 12422
Episode 1099 | Reward: -19.16 | Steps: 12429
Episode 1100 | Reward: -24.18 | Steps: 12444
Saving models to checkpoints/sac_checkpoint_clutter_1100.pth
Episode 1101 | Reward: -29.21 | Steps: 12459
Episode 1102 | Reward: -39.24 | Steps: 12474
Episode 1103 | Reward: -37.17 | Steps: 12489
Episode 1104 | Reward: -10.19 | Steps: 12504
Episode 1105 | Reward: -34.21 | Steps: 12519
