step,critic_1_loss,critic_2_loss,policy_loss,entropy_loss,alpha,episode_reward,avg_test_reward
0,84.34002685546875,83.99745178222656,,
1,69.11270141601562,66.55500793457031,,
2,70.63800811767578,67.7247314453125,,
3,75.98104095458984,72.57843017578125,,
4,75.12870788574219,70.88569641113281,,
5,70.67642211914062,66.14704895019531,,
6,72.08537292480469,66.89502716064453,,
7,74.24346923828125,68.39283752441406,,
8,73.08699798583984,66.15931701660156,,
9,66.7819595336914,58.458038330078125,,
10,69.70719146728516,60.142677307128906,,
11,74.05003356933594,63.278839111328125,,
12,65.48013305664062,53.138526916503906,,
13,67.49681091308594,54.17058181762695,,
14,70.3222885131836,55.842308044433594,,
15,69.20051574707031,54.9843635559082,,
16,63.17677688598633,49.72307586669922,,
17,68.88322448730469,54.31092071533203,,
18,68.34381866455078,52.94852828979492,,
